filename,title,author_id
00003597.txt,The lost road,786
00003601.txt,Lahoma,787
00003602.txt,Ruth Fielding of the red mill: or: Jasper Parloe's secret,788
00003604.txt,Roast beef medium,789
00003606.txt,Blister Jones,790
00003608.txt,The heart of the hills,791
00003609.txt,Mothering on Perilous,792
00003611.txt,Virginia,793
00003612.txt,The friendly road,794
00003615.txt,The desired woman,795
00003619.txt,Lo: Michael!,796
00003620.txt,Samantha on the woman question,797
00003621.txt,Pages from an old volume of life,798
00003623.txt,The young Alaskans in the Rockies,799
00003629.txt,Murder in any degree,800
00003642.txt,The Honorable Senator Sage-brush,801
00003645.txt,A fool and his money,802
00003648.txt,If you touch them they vanish,803
00003650.txt,The heart of the desert,804
00003653.txt,Otherwise Phyllis,805
00003658.txt,Pollyanna,806
00003681.txt,The custom of the country,807
00003684.txt,Bunker Bean,808
00003686.txt,Little Eve Edgarton,809
00003693.txt,The auction block,810
00003698.txt,At the earth's core,811
00003699.txt,The beasts of Tarzan,812
00003700.txt,The mad king,813
00003702.txt,The hidden children,814
00003707.txt,Kazan,815
00003708.txt,Diane of the green van,816
00003709.txt,The boy scout,817
00003713.txt,The Titan,818
00003716.txt,Once to every man,819
00003720.txt,Sight to the blind,820
00003722.txt,The rustlers of Pecos County,821
00003731.txt,The man of the desert,822
00003737.txt,Just around the corner,823
00003743.txt,Overland Red,824
00003744.txt,The long chance,825
00003747.txt,Our Mr. Wrenn,826
00003748.txt,Kent Knowles: quahaug,827
00003750.txt,The mutiny of the Elsinore,828
00003752.txt,The adventures of Kathlyn,829
00003758.txt,Winning the wilderness,830
00003759.txt,The Prince of Graustark,831
00003765.txt,Vandover and the brute,832
00003771.txt,The Eskimo twins,833
00003772.txt,A daughter of the dons,834
00003774.txt,Bransford in Arcadia: or: the little eohippus,835
00003778.txt,The street of seven stars,836
00003779.txt,The after house,837
00003780.txt,The grain ship,838
00003782.txt,No. 13 Washington Square,839
00003784.txt,Dave Porter in the gold fields,840
00003785.txt,Penrod,841
00003787.txt,The lone wolf,842
00003793.txt,The eyes of the world,843
00003794.txt,Little Miss Grouch,844
00003796.txt,The hosts of the air,845
00003797.txt,Forest of swords,846
00003798.txt,The guns of Europe,847
00003799.txt,The rim of the desert,848
00003804.txt,Heart of the Blue Ridge,849
00003807.txt,Heart of the sunset,850
00003808.txt,The extra day,851
00003809.txt,Jean of the Lazy A,852
00003812.txt,The rivet in grandfather's neck,853
00003814.txt,The song of the lark,854
00003816.txt,Athalie,855
00003818.txt,A far country,856
00003821.txt,God's country and the woman,857
00003823.txt,Over Paradise ridge,858
00003824.txt,Somewhere in France,859
00003825.txt,The landloper,860
00003828.txt,The foolish virgin,861
00003830.txt,The idyl of Twin Fires,862
00003831.txt,Ruth Fielding on Cliff Island,863
00003832.txt,The air trust,864
00003834.txt,Emma McChesney & co.,865
00003842.txt,Fidelity,866
00003843.txt,The competitive nephew,867
00003844.txt,The perils of Pauline,868
00003848.txt,Hempfield,869
00003849.txt,The golden slipper,870
00003850.txt,The rainbow trail,871
00003856.txt,The Bobbsey twins on a houseboat,872
00003858.txt,The Coxon fund,873
00003859.txt,The altar of the dead,874
00003863.txt,The trail of the hawk,875
00003864.txt,The house of the misty star,876
00003865.txt,The man from the bitter roots,877
00003867.txt,The scarlet plague,878
00003869.txt,The angels of Mons,879
00003870.txt,The great return,880
00003880.txt,More Jonathan papers,881
00003882.txt,Still Jim,882
00003884.txt,The story of Julia Page,883
00003885.txt,Thirty,884
00003886.txt,Beyond the frontier,885
00003889.txt,Pollyanna grows up,886
00003891.txt,The Brown Mouse,887
00003893.txt,The war terror,888
00003894.txt,Shadows of flames,889
00003906.txt,The gray dawn,890
00003908.txt,Ruggles of Red Gap,891
00003909.txt,The unspeakable perk,892
00003910.txt,A cathedral singer,893
00003913.txt,The Wall street girl,894
00003914.txt,The agony column,895
00003918.txt,People like that,896
00003919.txt,The dark tower,897
00003920.txt,The heritage of the Sioux,898
00003921.txt,The phantom herd,899
00003935.txt,The hunted woman,900
00003936.txt,The grizzly king,901
00003950.txt,They of the high trails,902
00003953.txt,Wildfire,903
00003955.txt,Clover and blue grass,904
00003960.txt,A voice in the wilderness,905
00003963.txt,The daughter of the storage,906
00003964.txt,Buying a horse,907
00003966.txt,Prudence says so,908
00003972.txt,The side of the angels,909
00003975.txt,Cappy Ricks,910
00003980.txt,The little lady of the big house,911
00003981.txt,The turtles of Tasman,912
00003982.txt,The shepherd of the North,913
00003984.txt,The cruise of the Jasper B,914
00003987.txt,From the housetops,915
00003990.txt,Come out of the kitchen!,916
00003993.txt,The conquest of America,917
00003997.txt,The heart of Rachael,918
00004001.txt,Just David,919
00004002.txt,The fifth wheel,920
00004003.txt,Otto of the silver hand,921
00004005.txt,The social gangster,922
00004006.txt,The desire of the moth,923
00004007.txt,Under the country sky,924
00004008.txt,Tish,925
00004012.txt,The hills of Hingham,926
00004016.txt,Carmen Ariza,927
00004019.txt,Penrod and Sam,928
00004023.txt,The mysterious stranger,929
00004026.txt,The real adventure,930
00004029.txt,The Leopard Woman,931
00004030.txt,The romance of a Christmas card,932
00004031.txt,Somewhere in Red Gap,933
00004033.txt,When a man's a man,934
00004042.txt,The light in the clearing,935
00004043.txt,Mistress Anne,936
00004044.txt,Half hours with the Idiot,937
00004051.txt,A princess of Mars,938
00004054.txt,The rise of David Levinsky,939
00004056.txt,Virginia of Elk Creek Valley,940
00004062.txt,Baree: son of Kazan,941
00004065.txt,Children of the desert,942
00004073.txt,The secret witness,943
00004075.txt,The mystery of the hasty arrow,944
00004079.txt,The three black Pennys,945
00004082.txt,The broken gate,946
00004083.txt,The man next door,947
00004092.txt,The high heart,948
00004099.txt,Jerry of the islands,949
00004100.txt,Michael: brother of Jerry,950
00004103.txt,The Indian drum,951
00004104.txt,Vanguards of the plains,952
00004106.txt,Ladies must live,953
00004108.txt,Parnassus on wheels,954
00004110.txt,Lydia of the pines,955
00004112.txt,The madness of May,956
00004113.txt,Undertow,957
00004114.txt,Martie: the unconquered,958
00004116.txt,Slippy McGee,959
00004118.txt,Susan Lenox,960
00004122.txt,The Yukon trail,961
00004123.txt,The treasure train,962
00004127.txt,The whistling mother,963
00004129.txt,The Brown study,964
00004130.txt,Long live the king!,965
00004131.txt,Bab,966
00004138.txt,King Coal,967
00004144.txt,The cruise of the dry dock,968
00004155.txt,The white morning,969
00004158.txt,The winds of chance,970
00004159.txt,The garden of survival,971
00004160.txt,The promise of air,972
00004161.txt,Kitty Canary,973
00004163.txt,Skyrider,974
00004166.txt,The land that time forgot,975
00004167.txt,The Oakdale affair,976
00004168.txt,Out of time's abyss,977
00004171.txt,My Antonia,978
00004174.txt,The thunders of silence,979
00004176.txt,The courage of Marge O'Doone,980
00004183.txt,Cheerful,981
00004187.txt,On the stairs,982
00004191.txt,Six feet four,983
00004193.txt,The hills of refuge,984
00004196.txt,Sixes and sevens.,985
00004205.txt,The jolly corner,986
00004209.txt,Foes,987
00004213.txt,Valley of the giants,988
00004214.txt,Pieces of eight,989
00004215.txt,Shavings,990
00004225.txt,Aliens,991
00004231.txt,His second wife,992
00004232.txt,Oh: money! money!,993
00004236.txt,The amazing interlude,994
00004245.txt,A daughter of the land,995
00004246.txt,Dere Mable,996
00004249.txt,The magnificent Ambersons,997
00004258.txt,Vicky Van,998
00004260.txt,The unwilling vestal,999
00004261.txt,The martial adventures of Henry and me,1000
00004262.txt,In the heart of a fool,1001
00004270.txt,Joy in the morning,1002
00004273.txt,Rezanov,1003
00004276.txt,A man for the ages,1004
00004280.txt,The magic of Oz,1005
00004283.txt,Miss Maitland: private secretary,1006
00004285.txt,Rim o' the world,1007
00004289.txt,The warlord of Mars,1008
00004290.txt,The branding iron,1009
00004292.txt,Jurgen,1010
00004297.txt,The crimson tide,1011
00004298.txt,In secret,1012
00004299.txt,The life of the party,1013
00004304.txt,Nomads of the North,1014
00004305.txt,Blue-grass and Broadway,1015
00004310.txt,Eneas Africanus,1016
00004313.txt,Potash and Perlmutter settle things,1017
00004314.txt,The bells of San Juan,1018
00004315.txt,The desert of wheat,1019
00004318.txt,The cottage of delight,1020
00004321.txt,Linda Condon,1021
00004325.txt,The cup of fury,1022
00004326.txt,Humoresque,1023
00004332.txt,The old Gray homestead,1024
00004335.txt,The ridin' kid from Powder River,1025
00004336.txt,Captain Scraggs,1026
00004338.txt,On the Makaloa mat,1027
00004347.txt,The moon pool,1028
00004351.txt,The haunted bookshop,1029
00004353.txt,Lady Larkspur,1030
00004355.txt,Sisters,1031
00004357.txt,A woman named Smith,1032
00004359.txt,Dwellers in Arcady,1033
00004368.txt,The Paliser case,1034
00004372.txt,Jimmie Higgins,1035
00004377.txt,Same old Bill: eh Mable!,1036
00004381.txt,Ramsey Milholland,1037
00004385.txt,The curious Republic of Gondour: and other whimsical sketches,1038
00004387.txt,The broken soldier and the maid of France,1039
00004389.txt,All the brothers were valiant,1040
00004391.txt,The re-creation of Brian Kent,1041
00004395.txt,The trumpeter swan,1042
00004402.txt,The night horseman,1043
00004406.txt,Bowser the hound,1044
00004407.txt,Tarzan the untamed,1045
00004408.txt,Thuvia: maid of Mars,1046
00004409.txt,Hidden Creek,1047
00004412.txt,Domnei,1048
00004414.txt,The certain hour,1049
00004415.txt,Youth and the bright Medusa,1050
00004417.txt,From place to place,1051
00004419.txt,Son of power,1052
00004422.txt,A little maid of old Maine,1053
00004424.txt,This simian world,1054
00004426.txt,The blood red dawn,1055
00004431.txt,Flappers and philosophers,1056
00004443.txt,Cloudy Jewel,1057
00004444.txt,Exit Betty,1058
00004454.txt,Kindred of the dust,1059
00004455.txt,Main Street,1060
00004456.txt,The Portygee,1061
00004462.txt,The drums of jeopardy,1062
00004464.txt,Mitch Miller,1063
00004465.txt,West wind drift,1064
00004472.txt,The beauty and the bolshevist,1065
00004475.txt,Kathleen,1066
00004478.txt,Harriet and the piper,1067
00004479.txt,The purple heights,1068
00004483.txt,Mary Marie,1069
00004485.txt,Oh: you Tex!,1070
00004487.txt,A poor wise man,1071
00004490.txt,Leerie,1072
00004493.txt,Rescuing the Czar,1073
00004494.txt,The hidden hand,1074
00004495.txt,Capitola the Madcap,1075
00004499.txt,Days off: and other digressions,1076
00004500.txt,Fairfax and his pride,1077
00004503.txt,Mary Wollaston,1078
00004505.txt,In the onyx lobby,1079
00004506.txt,The age of innocence,1080
00004520.txt,The seventh man,1081
00004521.txt,Seeing things at night,1082
00004522.txt,John Wesley: Jr.,1083
00004523.txt,The roof tree,1084
00004527.txt,Tarzan the terrible,1085
00004529.txt,Messer Marco Polo,1086
00004530.txt,Figures of earth,1087
00004531.txt,The line of love,1088
00004532.txt,Nan Sherwood at Palm Beach: or: Strange adventures among the orange groves,1089
00004534.txt,One third off,1090
00004538.txt,Men: women and boats,1091
00004541.txt,The golden snare,1092
00004543.txt,When Egypt went broke,1093
00004544.txt,The man in gray,1094
00004551.txt,The yellow horde,1095
00004553.txt,The blood of the conquerors,1096
00004554.txt,The brimming cup,1097
00004558.txt,Miss Lulu Bett,1098
00004559.txt,A daughter of the middle border,1099
00004561.txt,The vagrant duke,1100
00004564.txt,To the last man,1101
00004565.txt,Call of the canyon,1102
00004566.txt,Erik Dorn,1103
00004567.txt,Their Mariposa legend,1104
00004578.txt,Joanna Godden,1105
00004579.txt,Scattergood Baines,1106
00004582.txt,The pride of Palomar,1107
00004584.txt,The pagan madonna,1108
00004587.txt,The strength of the pines,1109
00004588.txt,The snowshoe trail,1110
00004591.txt,An ocean tramp,1111
00004593.txt,The education of Eric Lane,1112
00004596.txt,Manslaughter,1113
00004597.txt,Pipefuls,1114
00004598.txt,The enchanted canyon,1115
00004599.txt,Autumn,1116
00004601.txt,The beloved woman,1117
00004607.txt,More Tish,1118
00004615.txt,Drag Harlan,1119
00004617.txt,Laramie holds the range,1120
00004620.txt,Alice Adams,1121
00004621.txt,Harlequin and Columbine,1122
00004628.txt,Ptomaine Street,1123
00004629.txt,Andivius Hedulio,1124
00004631.txt,Lady Luck,1125
00004633.txt,The wrong twin,1126
00004634.txt,Helen of the old house,1127
00004638.txt,In the days of Poor Richard,1128
00004639.txt,The boy ranchers among the Indians,1129
00004642.txt,When the West was young,1130
00004643.txt,The ladies!,1131
00004646.txt,The idol of Paris,1132
00004647.txt,The velveteen rabbit,1133
00004651.txt,Old Crow,1134
00004652.txt,Whitefoot: the wood mouse,1135
00004653.txt,Robin,1136
00004654.txt,The head of the house of Coombe,1137
00004655.txt,The chessmen of Mars,1138
00004656.txt,The wind bloweth,1139
00004657.txt,One of ours,1140
00004660.txt,Midnight,1141
00004665.txt,The enormous room,1142
00004666.txt,The country beyond,1143
00004671.txt,Gigolo,1144
00004673.txt,The beautiful and damned,1145
00004678.txt,One man in his time,1146
00004679.txt,Man and maid,1147
00004680.txt,The everlasting whisper,1148
00004683.txt,The bright shawl,1149
00004684.txt,Cytherea,1150
00004686.txt,The city of fire,1151
00004690.txt,The young Alaskans on the Missouri,1152
00004692.txt,The vertical city,1153
00004695.txt,Skippy Bedelle,1154
00004697.txt,The dust flower,1155
00004698.txt,Cappy Ricks retires,1156
00004700.txt,Rosemary,1157
00004702.txt,The trail of conflict,1158
00004705.txt,The unspeakable gentleman,1159
00004707.txt,The whelps of the wolf,1160
00004708.txt,Children of the market place,1161
00004710.txt,Viola Gwyn,1162
00004711.txt,Yollop,1163
00004714.txt,Where the blue begins,1164
00004716.txt,Judith of the godless valley,1165
00004728.txt,The breaking point,1166
00004732.txt,Square deal Sanderson,1167
00004734.txt,They call me Carpenter,1168
00004736.txt,Port o' gold,1169
00004741.txt,Birthright,1170
00004742.txt,The prairie child,1171
00004743.txt,Gentle Julia,1172
